caseNum,incomplete,place,state,country,year,month,day,articleTitle,newspaper,section,page,column,continuedPage,continuedColumn,displayPDF,link
76,,San Francisco,California,United States,1851,8,5,,Alta California,,2,5,,,Yes,Case 076 1851-08-05 Alta California p2c5.pdf
77,,Sacramento,California,United States,1851,8,4,,Sacramento Daily Union,,2,2,,,Yes,Case 077 1851-08-04 Sacramento Daily Union p2c2.pdf
78,,San Francisco,California,United States,1851,8,10,,Alta California,,2,3,,,Yes,Case 078 1851-08-10 Alta California p2c3.pdf
79,,San Francisco,California,United States,1851,8,7,,Alta California,,2,1,,,Yes,Case 079 1851-08-07 Alta California p2c1.pdf
79,,San Francisco,California,United States,1851,8,7,,Alta California,,2,5,,,Yes,Case 079 1851-08-07 Alta California p2c5.pdf
79,,Sacramento,California,United States,1851,8,7,,Sacramento Daily Union,,2,5,,,Yes,Case 079 1851-08-07 Sacramento Daily Union p2c5.pdf
80,,San Francisco,California,United States,1851,8,13,,Alta California,,2,3,,,Yes,Case 080 1851-08-13 Alta California p2c3.pdf
81,,San Francisco,California,United States,1851,8,7,,Alta California,,2,4,,,Yes,Case 081 1851-08-07 Alta California p2c4.pdf
81,,San Francisco,California,United States,1851,8,7,,San Francisco Herald,,2,3,,,Yes,Case 081 1851-08-07 San Francisco Herald p2c3.pdf
81,,San Francisco,California,United States,1851,8,16,,Alta California,,2,4,,,Yes,Case 081 1851-08-16 Alta California p2c4.pdf
81,,Sacramento,California,United States,1851,8,18,,Sacramento Daily Union,,2,5,,,Yes,Case 081 1851-08-18 Sacramento Daily Union p2c5.pdf
81,,San Francisco,California,United States,1851,8,22,,San Francisco Herald,,7,2,,,Yes,Case 081 1851-08-22 San Francisco Herald p7c2.pdf
81,,San Francisco,California,United States,1851,8,26,,Alta California,,2,2,,,Yes,Case 081 1851-08-26 Alta California p2c2.pdf
82,,San Francisco,California,United States,1851,8,15,,Alta California,,2,4,,,Yes,Case 082 1851-08-15 Alta California p2c4.pdf
83,,San Francisco,California,United States,1851,8,14,,Alta California,,2,6,,,Yes,Case 083 1851-08-14 Alta California p2c6.pdf
84,,San Francisco,California,United States,1851,8,15,,Alta California,,2,4,,,Yes,Case 084 1851-08-15 Alta California p2c4.pdf
85,,San Francisco,California,United States,1851,8,19,,Alta California,,2,5,,,Yes,Case 085 1851-08-19 Alta California p2c5.pdf
86,,San Francisco,California,United States,1851,8,13,,San Francisco Herald,,3,6,,,Yes,Case 086 1851-08-13 San Francisco Herald p3c6.pdf
87,,San Francisco,California,United States,1851,8,22,,San Francisco Herald,,8,1,,,Yes,Case 087 1851-08-22 San Francisco Herald p8c1.pdf
87,,San Francisco,California,United States,1851,8,23,,Alta California,,2,3,,,Yes,Case 087 1851-08-23 Alta California p2c3.pdf
87,,San Francisco,California,United States,1851,8,25,,Alta California,,2,4,,,Yes,Case 087 1851-08-25 Alta California p2c4.pdf
87,,San Francisco,California,United States,1851,8,26,,Alta California,,2,1,,,Yes,Case 087 1851-08-26 Alta California p2c1.pdf
87,,San Francisco,California,United States,1851,8,28,,San Francisco Herald,,4,5-6,,,Yes,Case 087 1851-08-28 San Francisco Herald p4c5-6.pdf
87,,San Francisco,California,United States,1851,8,28,,San Francisco Herald,,4,5a,,,Yes,Case 087 1851-08-28 San Francisco Herald p4c5a.pdf
87,,San Francisco,California,United States,1851,8,28,,San Francisco Herald,,4,5b,,,Yes,Case 087 1851-08-28 San Francisco Herald p4c5b.pdf
87,x,San Francisco,California,United States,1851,8,28,,San Francisco Herald,,5,1-3,,,Yes,Case 087 1851-08-28 San Francisco Herald p5c1-3.pdf
87,,Sacramento,California,United States,1885,12,26,,Sacramento Daily Union,,8,1,,,Yes,Case 087 1885-12-26 Sacramento Daily Union p8c1.pdf
88,,San Francisco,California,United States,1851,8,22,,Alta California,,2,6,,,Yes,Case 088 1851-08-22 Alta California p2c6.pdf
88,,Sacramento,California,United States,1851,8,22,,Sacramento Daily Union,,2,2,,,Yes,Case 088 1851-08-22 Sacramento Daily Union p2c2.pdf
89,,San Francisco,California,United States,1851,8,30,,Alta California,,2,5,,,Yes,Case 089 1851-08-30 Alta California p2c5.pdf
90,,San Francisco,California,United States,1851,8,18,,Alta California,,2,4-6,3,1,Yes,Case 090 1851-08-18 Alta California p2c4-6 and p3c1.pdf
90,,San Francisco,California,United States,1851,8,21,,Alta California,,2,3,,,Yes,Case 090 1851-08-21 Alta California p2c3.pdf
90,,San Francisco,California,United States,1851,8,25,,Alta California,,2,1,,,Yes,Case 090 1851-08-25 Alta California p2c1.pdf
90,,San Francisco,California,United States,1851,8,25,,Alta California,,2,2-3,,,Yes,Case 090 1851-08-25 Alta California p2c2-3.pdf
91,,San Francisco,California,United States,1851,8,29,,Alta California,,2,2,,,Yes,Case 091 1851-08-29 Alta California p2c2.pdf
92,,San Francisco,California,United States,1851,9,13,,Alta California,,2,2,,,Yes,Case 092 1851-09-13 Alta California p2c2.pdf
93,,San Francisco,California,United States,1851,9,19,,Alta California,,2,5,,,Yes,Case 093 1851-09-19 Alta California p2c5.pdf
93,,San Francisco,California,United States,1851,9,23,,Alta California,,2,2,,,Yes,Case 093 1851-09-23 Alta California p2c2.pdf
93,,San Francisco,California,United States,1851,9,25,,San Francisco Herald,,7,2,,,Yes,Case 093 1851-09-25 San Francisco Herald p7c2.pdf
94,,San Francisco,California,United States,1851,9,19,,Alta California,,2,5,,,Yes,Case 094 1851-09-19 Alta California p2c5.pdf
94,,San Francisco,California,United States,1851,9,23,,Alta California,,2,2,,,Yes,Case 094 1851-09-23 Alta California p2c2.pdf
94,,San Francisco,California,United States,1851,9,25,,San Francisco Herald,,7,2,,,Yes,Case 094 1851-09-25 San Francisco Herald p7c2.pdf
95,,Sacramento,California,United States,1851,9,26,,Sacramento Daily Union,,2,4,,,Yes,Case 095 1851-09-26 Sacramento Daily Union p2c4.pdf
97,,Sacramento,California,United States,1851,10,10,,Sacramento Daily Union,,2,3,,,Yes,Case 097 1851-10-10 Sacramento Daily Union p2c3.pdf
97,,San Francisco,California,United States,1851,10,11,,Alta California,,2,4,,,Yes,Case 097 1851-10-11 Alta California p2c4.pdf
97,,San Francisco,California,United States,1851,10,11,,San Francisco Herald,,5,2,,,Yes,Case 097 1851-10-11 San Francisco Herald p5c2.pdf
98,,Sacramento,California,United States,1851,10,16,,Sacramento Daily Union,,2,2,,,Yes,Case 098 1851-10-16 Sacramento Daily Union p2c2.pdf
98,,San Francisco,California,United States,1851,10,17,,Alta California,,2,4,,,Yes,Case 098 1851-10-17 Alta California p2c4.pdf
98,,San Francisco,California,United States,1851,11,3,,Alta California,,2,4,,,Yes,Case 098 1851-11-03 Alta California p2c4.pdf
99,,San Francisco,California,United States,1851,10,18,,San Francisco Herald,,3,1,,,Yes,Case 099 1851-10-18 San Francisco Herald p3c1.pdf
99,,San Francisco,California,United States,1851,10,19,,Alta California,,2,3,,,Yes,Case 099 1851-10-19 Alta California p2c3.pdf
99,,Sacramento,California,United States,1851,10,20,,Sacramento Daily Union,,2,3,,,Yes,Case 099 1851-10-20 Sacramento Daily Union p2c3.pdf
100,,San Francisco,California,United States,1851,10,26,,Alta California,,2,2,,,Yes,Case 100 1851-10-26 Alta California p2c2.pdf
101,,Sacramento,California,United States,1851,10,21,,Sacramento Daily Union,,2,2,,,Yes,Case 101 1851-10-21 Sacramento Daily Union p2c2.pdf
101,,San Francisco,California,United States,1851,10,22,,Alta California,,2,5,,,Yes,Case 101 1851-10-22 Alta California p2c5.pdf
106,,San Francisco,California,United States,1851,11,5,,Alta California,,2,2,,,Yes,Case 106 1851-11-05 Alta California p2c2.pdf
107,,San Francisco,California,United States,1851,11,7,,Alta California,,2,2,,,Yes,Case 107 1851-11-07 Alta California p2c2.pdf
107,,Sacramento,California,United States,1851,11,7,,Sacramento Daily Union,,2,3,,,Yes,Case 107 1851-11-07 Sacramento Daily Union p2c3.pdf
108,,Sacramento,California,United States,1851,11,11,,Sacramento Daily Union,,2,2,,,Yes,Case 108 1851-11-11 Sacramento Daily Union p2c2.pdf
108,,San Francisco,California,United States,1851,11,12,,Alta California,,2,2,,,Yes,Case 108 1851-11-12 Alta California p2c2.pdf
108,,San Francisco,California,United States,1851,11,12,,San Francisco Herald,,5,1,,,Yes,Case 108 1851-11-12 San Francisco Herald p5c1.pdf
108,,Sacramento,California,United States,1851,11,14,,Sacramento Daily Union,,2,1,,,Yes,Case 108 1851-11-14 Sacramento Daily Union p2c1.pdf
109,,San Francisco,California,United States,1851,11,12,,Alta California,,2,3,,,Yes,Case 109 1851-11-12 Alta California p2c3.pdf
109,,San Francisco,California,United States,1851,11,13,,Alta California,,2,4,,,Yes,Case 109 1851-11-13 Alta California p2c4.pdf
109,,Sacramento,California,United States,1851,11,14,,Sacramento Daily Union,,2,3,,,Yes,Case 109 1851-11-14 Sacramento Daily Union p2c3.pdf
109,,Sacramento,California,United States,1851,11,15,,Sacramento Daily Union,,2,2,,,Yes,Case 109 1851-11-15 Sacramento Daily Union p2c2.pdf
110,,Sacramento,California,United States,1851,11,19,,Sacramento Daily Union,,2,3,,,Yes,Case 110 1851-11-19 Sacramento Daily Union p2c3.pdf
110,,San Francisco,California,United States,1851,11,19,,San Francisco Daily Herald,,2,1,,,Yes,Case 110 1851-11-19 San Francisco Daily Herald p2c1.pdf
110,,San Francisco,California,United States,1851,11,20,,Alta California,,2,4,,,Yes,Case 110 1851-11-20 Alta California p2c4.pdf
110,,San Francisco,California,United States,1851,11,24,,Alta California,,2,4,,,Yes,Case 110 1851-11-24 Alta California p2c4.pdf
110,,Stockton,California,United States,1851,11,26,,San Joaquin Republican,,2,3,,,Yes,Case 110 1851-11-26 San Joaquin Republican p2c3.pdf
110,,New York,New York,United States,1852,1,6,,New York Times,,3,6,,,Yes,Case 110 1852-01-06 New York Times p3c6.pdf
112,,San Francisco,California,United States,1851,12,18,,Alta California,,2,3,,,Yes,Case 112 1851-12-18 Alta California p2c3.pdf
112,,Sacramento,California,United States,1851,12,18,,Sacramento Daily Union,,2,4,,,Yes,Case 112 1851-12-18 Sacramento Daily Union p2c4.pdf
112,,San Francisco,California,United States,1852,1,1,,Alta California,,6,1,,,Yes,Case 112 1852-01-01 Alta California p6c1.pdf
113,,San Francisco,California,United States,1851,12,29,,Alta California,,2,2,,,Yes,Case 113 1851-12-29 Alta California p2c2.pdf
113,,San Francisco,California,United States,1851,12,29,,Alta California,,3,1,,,Yes,Case 113 1851-12-29 Alta California p3c1.pdf
113,,San Francisco,California,United States,1851,12,30,,Alta California,,2,2,,,Yes,Case 113 1851-12-30 Alta California p2c2.pdf
113,,Sacramento,California,United States,1851,12,31,,Sacramento Daily Union,,2,4,,,Yes,Case 113 1851-12-31 Sacramento Daily Union p2c4.pdf
113,,San Francisco,California,United States,1852,1,1,,Alta California,,4,4,,,Yes,Case 113 1852-01-01 Alta California p4c4.pdf
113,,San Francisco,California,United States,1852,1,1,,Alta California,,5,2,,,Yes,Case 113 1852-01-01 Alta California p5c2.pdf
113,,San Francisco,California,United States,1852,1,5,,Alta California,,2,4,,,Yes,Case 113 1852-01-05 Alta California p2c4.pdf
113,,San Francisco,California,United States,1852,1,16,,Steamer Alta California,,11,2-3,,,Yes,Case 113 1852-01-16 Steamer Alta California p11c2-3.pdf
114,,San Francisco,California,United States,1852,2,9,,Alta California,,3,1,,,Yes,Case 114 1852-02-09 Alta California p3c1.pdf
114,,San Francisco,California,United States,1852,2,18,,Alta California,,9,4,,,Yes,Case 114 1852-02-18 Alta California p9c4.pdf
115,,Sacramento,California,United States,1852,6,11,,Sacramento Daily Union,,2,4,,,Yes,Case 115 1852-06-11 Sacramento Daily Union p2c4.pdf
116,,San Francisco,California,United States,1852,2,16,,Alta California,,2,3,,,Yes,Case 116 1852-02-16 Alta California p2c3.pdf
116,,San Francisco,California,United States,1852,2,20,,Alta California,,2,3,,,Yes,Case 116 1852-02-20 Alta California p2c3.pdf
117,,San Francisco,California,United States,1852,3,14,,Alta California,,2,3,,,Yes,Case 117 1852-03-14 Alta California p2c3.pdf
118,,Sacramento,California,United States,1852,3,22,,Sacramento Daily Union,,2,4,,,Yes,Case 118 1852-03-22 Sacramento Daily Union p2c4.pdf
118,,Sacramento,California,United States,1852,3,23,,Sacramento Daily Union,,2,3,,,Yes,Case 118 1852-03-23 Sacramento Daily Union p2c3.pdf
118,,San Francisco,California,United States,1852,3,24,,Alta California,,2,2,,,Yes,Case 118 1852-03-24 Alta California p2c2.pdf
118,,Sacramento,California,United States,1852,3,24,,Sacramento Daily Union,,2,1,,,Yes,Case 118 1852-03-24 Sacramento Daily Union p2c1.pdf
118,,San Francisco,California,United States,1852,4,5,,Alta California,,2,1,,,Yes,Case 118 1852-04-05 Alta California p2c1.pdf
118,,San Francisco,California,United States,1852,4,18,,Alta California,,2,4,,,Yes,Case 118 1852-04-18 Alta California p2c4.pdf
118,,Sacramento,California,United States,1852,4,21,,Sacramento Daily Union,,2,4,,,Yes,Case 118 1852-04-21 Sacramento Daily Union p2c4.pdf
118,,San Francisco,California,United States,1852,5,8,,Alta California,,2,4,,,Yes,Case 118 1852-05-08 Alta California p2c4.pdf
118,,Sacramento,California,United States,1852,5,14,,Sacramento Daily Union,,2,1,,,Yes,Case 118 1852-05-14 Sacramento Daily Union p2c1.pdf
118,,San Francisco,California,United States,1852,5,15,,Alta California,,1,1,,,Yes,Case 118 1852-05-15 Alta California p1c1.pdf
118,,San Francisco,California,United States,1852,5,15,,Alta California,,2,4,,,Yes,Case 118 1852-05-15 Alta California p2c4.pdf
118,,San Francisco,California,United States,1852,5,26,,Alta California,,2,2,,,Yes,Case 118 1852-05-26 Alta California p2c2.pdf
118,,Sacramento,California,United States,1852,5,26,,Sacramento Daily Union,,2,4,,,Yes,Case 118 1852-05-26 Sacramento Daily Union p2c4.pdf
118,,San Francisco,California,United States,1852,7,17,,Alta California,,2,3,,,Yes,Case 118 1852-07-17 Alta California p2c3.pdf
118,,San Francisco,California,United States,1852,7,17,,Alta California,,2,4,,,Yes,Case 118 1852-07-17 Alta California p2c4.pdf
118,,Sacramento,California,United States,1852,7,24,,Sacramento Daily Union,,2,5,,,Yes,Case 118 1852-07-24 Sacramento Daily Union p2c5.pdf
118,,Sacramento,California,United States,1852,7,25,,Sacramento Daily Union,,2,4,,,Yes,Case 118 1852-07-25 Sacramento Daily Union p2c4.pdf
118,,Sacramento,California,United States,1852,7,27,,Sacramento Daily Union,,3,1,,,Yes,Case 118 1852-07-27 Sacramento Daily Union p3c1.pdf
118,,Sacramento,California,United States,1852,7,30,,Sacramento Daily Union,,2,5,,,Yes,Case 118 1852-07-30 Sacramento Daily Union p2c5.pdf
118,,San Francisco,California,United States,1907,11,3,,Call,,8,7,,,Yes,Case 118 1907-11-03 San Francisco Call p8c7.pdf
119,,San Francisco,California,United States,1852,4,3,,Weekly Alta California,,7,2,,,Yes,Case 119 1852-04-03 Weekly Alta California p7c2.pdf
119,,San Francisco,California,United States,1852,4,5,,Alta California,,2,1,,,Yes,Case 119 1852-04-05 Alta California p2c1.pdf
119,,Sacramento,California,United States,1852,4,5,,Sacramento Daily Union,,3,1,,,Yes,Case 119 1852-04-05 Sacramento Daily Union p3c1.pdf
120,,San Francisco,California,United States,1852,3,28,,Alta California,,2,2,,,Yes,Case 120 1852-03-28 Alta California p2c2.pdf
121,,Los Angeles,California,United States,1852,4,3,,Los Angeles Star,,2,3,,,Yes,Case 121 1852-04-03 Los Angeles Star p2c3.pdf
121,,Sacramento,California,United States,1852,4,13,,Sacramento Daily Union,,3,1,,,Yes,Case 121 1852-04-13 Sacramento Daily Union p3c1.pdf
121,,San Francisco,California,United States,1852,4,15,,Alta California,,2,2,,,Yes,Case 121 1852-04-15 Alta California p2c2.pdf
122,,San Francisco,California,United States,1852,4,17,,Alta California,,2,5,,,Yes,Case 122 1852-04-17 Alta California p2c5.pdf
122,,San Francisco,California,United States,1852,4,18,,Alta California,,2,4,,,Yes,Case 122 1852-04-18 Alta California p2c4.pdf
122,,San Francisco,California,United States,1852,5,1,,Alta California,,2,1,,,Yes,Case 122 1852-05-01 Alta California p2c1.pdf
123,,San Francisco,California,United States,1852,4,26,,Alta California,,2,5,,,Yes,Case 123 1852-04-26 Alta California p2c5.pdf
124,,Sacramento,California,United States,1852,5,3,,Sacramento Daily Union,,3,1,,,Yes,Case 124 1852-05-03 Sacramento Daily Union p3c1.pdf
124,,Sacramento,California,United States,1852,5,4,,Sacramento Daily Union,,3,3,,,Yes,Case 124 1852-05-04 Sacramento Daily Union p3c3.pdf
124,,San Francisco,California,United States,1852,5,5,,Alta California,,2,4,,,Yes,Case 124 1852-05-05 Alta California p2c4.pdf
124,,San Francisco,California,United States,1852,5,8,,Alta California,,4,1,,,Yes,Case 124 1852-05-08 Alta California p4c1.pdf
125,,San Francisco,California,United States,1852,5,18,,Alta California,,2,5,,,Yes,Case 125 1852-05-18 Alta California p2c5.pdf
126,,Stockton,California,United States,1851,5,5,,San Joaquin Republican,,2,4,,,Yes,Case 126 1851-05-05 San Joaquin Republican p2c4.pdf
126,,San Francisco,California,United States,1852,5,31,,Alta California,,2,4,,,Yes,Case 126 1852-05-31 Alta California p2c4.pdf
126,,Sacramento,California,United States,1852,5,31,,Sacramento Daily Union,,2,4,,,Yes,Case 126 1852-05-31 Sacramento Daily Union p2c4.pdf
126,,San Francisco,California,United States,1852,6,5,,Alta California,,2,5,,,Yes,Case 126 1852-06-05 Alta California p2c5.pdf
127,,San Francisco,California,United States,1852,6,4,,Alta California,,2,4,,,Yes,Case 127 1852-06-04 Alta California p2c4.pdf
127,,Sacramento,California,United States,1852,6,4,,Sacramento Daily Union,,2,2,,,Yes,Case 127 1852-06-04 Sacramento Daily Union p2c2.pdf
127,,San Francisco,California,United States,1852,6,5,,Alta California,,2,3,,,Yes,Case 127 1852-06-05 Alta California p2c3.pdf
128,,Sacramento,California,United States,1852,6,12,,Sacramento Daily Union,,3,4,,,Yes,Case 128 1852-06-12 Sacramento Daily Union p3c4.pdf
128,,San Francisco,California,United States,1852,6,13,,Alta California,,2,3,,,Yes,Case 128 1852-06-13 Alta California p2c3.pdf
128,,San Francisco,California,United States,1852,6,15,,Alta California,,2,4,,,Yes,Case 128 1852-06-15 Alta California p2c4.pdf
128,,Nevada City,California,United States,1852,6,16,,Nevada Journal,,2,3,,,Yes,Case 128 1852-06-16 Nevada Journal p2c3.pdf
129,,San Francisco,California,United States,1852,6,11,,Alta California,,2,4,,,Yes,Case 129 1852-06-11 Alta California p2c4.pdf
129,,Sacramento,California,United States,1852,6,14,,Sacramento Daily Union,,2,4,,,Yes,Case 129 1852-06-14 Sacramento Daily Union p2c4.pdf
